route_id,short_name,long_name,direction,headway,stop_sequence,stop_name,arrival_time,departure_time
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1127,G-11 Markaz,14:52:35,14:52:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1128,Institute of Modern Studies,14:54:31,14:54:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1129,G-10/G-11,14:55:41,14:56:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1130,Tanki Stop,14:58:28,14:58:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1131,PHA Flats,14:59:28,14:59:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1132,G-10 Markaz,15:00:28,15:00:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1133,College Morh,15:02:38,15:02:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1134,Police Flats,15:05:13,15:05:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1135,G-9 Markaz,15:07:59,15:08:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1136,Karachi Company,15:10:24,15:10:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1137,G-9/4,15:11:34,15:11:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1138,Chaman Metro Station,15:13:32,15:13:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1139,Development Park,15:15:25,15:15:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1140,G-8 Markaz,15:17:28,15:17:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1141,Dental Hospital,15:18:44,15:19:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1142,NORI Hospital,15:21:57,15:22:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1143,Children Hospital,15:24:28,15:24:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1144,PIMS Hospital,15:27:20,15:27:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1145,K Bari Road,14:51:00,14:51:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1146,Bar Council,14:52:10,14:52:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1147,NUST Metro Station,14:53:50,14:54:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1148,Mehrabad,15:00:20,15:00:40
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1149,G-11 Markaz,15:02:35,15:02:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1150,Institute of Modern Studies,15:04:31,15:04:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1151,G-10/G-11,15:05:41,15:06:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1152,Tanki Stop,15:08:28,15:08:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1153,PHA Flats,15:09:28,15:09:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1154,G-10 Markaz,15:10:28,15:10:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1155,College Morh,15:12:38,15:12:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1156,Police Flats,15:15:13,15:15:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1157,G-9 Markaz,15:17:59,15:18:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1158,Karachi Company,15:20:24,15:20:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1159,G-9/4,15:21:34,15:21:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1160,Chaman Metro Station,15:23:32,15:23:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1161,Development Park,15:25:25,15:25:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1162,G-8 Markaz,15:27:28,15:27:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1163,Dental Hospital,15:28:44,15:29:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1164,NORI Hospital,15:31:57,15:32:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1165,Children Hospital,15:34:28,15:34:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1166,PIMS Hospital,15:37:20,15:37:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1167,K Bari Road,15:01:00,15:01:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1168,Bar Council,15:02:10,15:02:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1169,NUST Metro Station,15:03:50,15:04:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1170,Mehrabad,15:10:20,15:10:40
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1171,G-11 Markaz,15:12:35,15:12:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1172,Institute of Modern Studies,15:14:31,15:14:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1173,G-10/G-11,15:15:41,15:16:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1174,Tanki Stop,15:18:28,15:18:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1175,PHA Flats,15:19:28,15:19:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1176,G-10 Markaz,15:20:28,15:20:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1177,College Morh,15:22:38,15:22:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1178,Police Flats,15:25:13,15:25:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1179,G-9 Markaz,15:27:59,15:28:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1180,Karachi Company,15:30:24,15:30:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1181,G-9/4,15:31:34,15:31:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1182,Chaman Metro Station,15:33:32,15:33:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1183,Development Park,15:35:25,15:35:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1184,G-8 Markaz,15:37:28,15:37:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1185,Dental Hospital,15:38:44,15:39:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1186,NORI Hospital,15:41:57,15:42:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1187,Children Hospital,15:44:28,15:44:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1188,PIMS Hospital,15:47:20,15:47:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1189,K Bari Road,15:11:00,15:11:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1190,Bar Council,15:12:10,15:12:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1191,NUST Metro Station,15:13:50,15:14:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1192,Mehrabad,15:20:20,15:20:40
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1193,G-11 Markaz,15:22:35,15:22:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1194,Institute of Modern Studies,15:24:31,15:24:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1195,G-10/G-11,15:25:41,15:26:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1196,Tanki Stop,15:28:28,15:28:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1197,PHA Flats,15:29:28,15:29:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1198,G-10 Markaz,15:30:28,15:30:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1199,College Morh,15:32:38,15:32:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1200,Police Flats,15:35:13,15:35:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1201,G-9 Markaz,15:37:59,15:38:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1202,Karachi Company,15:40:24,15:40:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1203,G-9/4,15:41:34,15:41:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1204,Chaman Metro Station,15:43:32,15:43:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1205,Development Park,15:45:25,15:45:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1206,G-8 Markaz,15:47:28,15:47:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1207,Dental Hospital,15:48:44,15:49:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1208,NORI Hospital,15:51:57,15:52:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1209,Children Hospital,15:54:28,15:54:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1210,PIMS Hospital,15:57:20,15:57:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1211,K Bari Road,15:21:00,15:21:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1212,Bar Council,15:22:10,15:22:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1213,NUST Metro Station,15:23:50,15:24:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1214,Mehrabad,15:30:20,15:30:40
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1215,G-11 Markaz,15:32:35,15:32:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1216,Institute of Modern Studies,15:34:31,15:34:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1217,G-10/G-11,15:35:41,15:36:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1218,Tanki Stop,15:38:28,15:38:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1219,PHA Flats,15:39:28,15:39:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1220,G-10 Markaz,15:40:28,15:40:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1221,College Morh,15:42:38,15:42:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1222,Police Flats,15:45:13,15:45:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1223,G-9 Markaz,15:47:59,15:48:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1224,Karachi Company,15:50:24,15:50:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1225,G-9/4,15:51:34,15:51:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1226,Chaman Metro Station,15:53:32,15:53:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1227,Development Park,15:55:25,15:55:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1228,G-8 Markaz,15:57:28,15:57:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1229,Dental Hospital,15:58:44,15:59:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1230,NORI Hospital,16:01:57,16:02:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1231,Children Hospital,16:04:28,16:04:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1232,PIMS Hospital,16:07:20,16:07:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1233,K Bari Road,15:31:00,15:31:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1234,Bar Council,15:32:10,15:32:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1235,NUST Metro Station,15:33:50,15:34:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1236,Mehrabad,15:40:20,15:40:40
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1237,G-11 Markaz,15:42:35,15:42:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1238,Institute of Modern Studies,15:44:31,15:44:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1239,G-10/G-11,15:45:41,15:46:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1240,Tanki Stop,15:48:28,15:48:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1241,PHA Flats,15:49:28,15:49:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1242,G-10 Markaz,15:50:28,15:50:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1243,College Morh,15:52:38,15:52:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1244,Police Flats,15:55:13,15:55:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1245,G-9 Markaz,15:57:59,15:58:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1246,Karachi Company,16:00:24,16:00:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1247,G-9/4,16:01:34,16:01:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1248,Chaman Metro Station,16:03:32,16:03:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1249,Development Park,16:05:25,16:05:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1250,G-8 Markaz,16:07:28,16:07:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1251,Dental Hospital,16:08:44,16:09:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1252,NORI Hospital,16:11:57,16:12:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1253,Children Hospital,16:14:28,16:14:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1254,PIMS Hospital,16:17:20,16:17:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1255,K Bari Road,15:41:00,15:41:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1256,Bar Council,15:42:10,15:42:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1257,NUST Metro Station,15:43:50,15:44:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1258,Mehrabad,15:50:20,15:50:40
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1259,G-11 Markaz,15:52:35,15:52:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1260,Institute of Modern Studies,15:54:31,15:54:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1261,G-10/G-11,15:55:41,15:56:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1262,Tanki Stop,15:58:28,15:58:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1263,PHA Flats,15:59:28,15:59:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1264,G-10 Markaz,16:00:28,16:00:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1265,College Morh,16:02:38,16:02:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1266,Police Flats,16:05:13,16:05:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1267,G-9 Markaz,16:07:59,16:08:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1268,Karachi Company,16:10:24,16:10:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1269,G-9/4,16:11:34,16:11:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1270,Chaman Metro Station,16:13:32,16:13:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1271,Development Park,16:15:25,16:15:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1272,G-8 Markaz,16:17:28,16:17:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1273,Dental Hospital,16:18:44,16:19:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1274,NORI Hospital,16:21:57,16:22:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1275,Children Hospital,16:24:28,16:24:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1276,PIMS Hospital,16:27:20,16:27:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1277,K Bari Road,15:51:00,15:51:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1278,Bar Council,15:52:10,15:52:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1279,NUST Metro Station,15:53:50,15:54:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1280,Mehrabad,16:00:20,16:00:40
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1281,G-11 Markaz,16:02:35,16:02:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1282,Institute of Modern Studies,16:04:31,16:04:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1283,G-10/G-11,16:05:41,16:06:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1284,Tanki Stop,16:08:28,16:08:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1285,PHA Flats,16:09:28,16:09:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1286,G-10 Markaz,16:10:28,16:10:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1287,College Morh,16:12:38,16:12:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1288,Police Flats,16:15:13,16:15:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1289,G-9 Markaz,16:17:59,16:18:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1290,Karachi Company,16:20:24,16:20:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1291,G-9/4,16:21:34,16:21:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1292,Chaman Metro Station,16:23:32,16:23:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1293,Development Park,16:25:25,16:25:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1294,G-8 Markaz,16:27:28,16:27:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1295,Dental Hospital,16:28:44,16:29:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1296,NORI Hospital,16:31:57,16:32:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1297,Children Hospital,16:34:28,16:34:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1298,PIMS Hospital,16:37:20,16:37:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1299,K Bari Road,16:01:00,16:01:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1300,Bar Council,16:02:10,16:02:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1301,NUST Metro Station,16:03:50,16:04:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1302,Mehrabad,16:10:20,16:10:40
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1303,G-11 Markaz,16:12:35,16:12:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1304,Institute of Modern Studies,16:14:31,16:14:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1305,G-10/G-11,16:15:41,16:16:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1306,Tanki Stop,16:18:28,16:18:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1307,PHA Flats,16:19:28,16:19:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1308,G-10 Markaz,16:20:28,16:20:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1309,College Morh,16:22:38,16:22:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1310,Police Flats,16:25:13,16:25:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1311,G-9 Markaz,16:27:59,16:28:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1312,Karachi Company,16:30:24,16:30:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1313,G-9/4,16:31:34,16:31:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1314,Chaman Metro Station,16:33:32,16:33:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1315,Development Park,16:35:25,16:35:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1316,G-8 Markaz,16:37:28,16:37:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1317,Dental Hospital,16:38:44,16:39:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1318,NORI Hospital,16:41:57,16:42:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1319,Children Hospital,16:44:28,16:44:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1320,PIMS Hospital,16:47:20,16:47:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1321,K Bari Road,16:11:00,16:11:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1322,Bar Council,16:12:10,16:12:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1323,NUST Metro Station,16:13:50,16:14:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1324,Mehrabad,16:20:20,16:20:40
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1325,G-11 Markaz,16:22:35,16:22:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1326,Institute of Modern Studies,16:24:31,16:24:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1327,G-10/G-11,16:25:41,16:26:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1328,Tanki Stop,16:28:28,16:28:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1329,PHA Flats,16:29:28,16:29:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1330,G-10 Markaz,16:30:28,16:30:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1331,College Morh,16:32:38,16:32:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1332,Police Flats,16:35:13,16:35:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1333,G-9 Markaz,16:37:59,16:38:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1334,Karachi Company,16:40:24,16:40:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1335,G-9/4,16:41:34,16:41:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1336,Chaman Metro Station,16:43:32,16:43:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1337,Development Park,16:45:25,16:45:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1338,G-8 Markaz,16:47:28,16:47:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1339,Dental Hospital,16:48:44,16:49:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1340,NORI Hospital,16:51:57,16:52:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1341,Children Hospital,16:54:28,16:54:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1342,PIMS Hospital,16:57:20,16:57:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1343,K Bari Road,16:21:00,16:21:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1344,Bar Council,16:22:10,16:22:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1345,NUST Metro Station,16:23:50,16:24:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1346,Mehrabad,16:30:20,16:30:40
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1347,G-11 Markaz,16:32:35,16:32:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1348,Institute of Modern Studies,16:34:31,16:34:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1349,G-10/G-11,16:35:41,16:36:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1350,Tanki Stop,16:38:28,16:38:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1351,PHA Flats,16:39:28,16:39:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1352,G-10 Markaz,16:40:28,16:40:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1353,College Morh,16:42:38,16:42:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1354,Police Flats,16:45:13,16:45:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1355,G-9 Markaz,16:47:59,16:48:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1356,Karachi Company,16:50:24,16:50:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1357,G-9/4,16:51:34,16:51:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1358,Chaman Metro Station,16:53:32,16:53:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1359,Development Park,16:55:25,16:55:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1360,G-8 Markaz,16:57:28,16:57:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1361,Dental Hospital,16:58:44,16:59:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1362,NORI Hospital,17:01:57,17:02:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1363,Children Hospital,17:04:28,17:04:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1364,PIMS Hospital,17:07:20,17:07:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1365,K Bari Road,16:31:00,16:31:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1366,Bar Council,16:32:10,16:32:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1367,NUST Metro Station,16:33:50,16:34:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1368,Mehrabad,16:40:20,16:40:40
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1369,G-11 Markaz,16:42:35,16:42:55
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1370,Institute of Modern Studies,16:44:31,16:44:51
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1371,G-10/G-11,16:45:41,16:46:01
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1372,Tanki Stop,16:48:28,16:48:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1373,PHA Flats,16:49:28,16:49:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1374,G-10 Markaz,16:50:28,16:50:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1375,College Morh,16:52:38,16:52:58
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1376,Police Flats,16:55:13,16:55:33
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1377,G-9 Markaz,16:57:59,16:58:19
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1378,Karachi Company,17:00:24,17:00:44
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1379,G-9/4,17:01:34,17:01:54
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1380,Chaman Metro Station,17:03:32,17:03:52
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1381,Development Park,17:05:25,17:05:45
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1382,G-8 Markaz,17:07:28,17:07:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1383,Dental Hospital,17:08:44,17:09:04
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1384,NORI Hospital,17:11:57,17:12:17
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1385,Children Hospital,17:14:28,17:14:48
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1386,PIMS Hospital,17:17:20,17:17:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1387,K Bari Road,16:41:00,16:41:20
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1388,Bar Council,16:42:10,16:42:30
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1389,NUST Metro Station,16:43:50,16:44:10
10007,FR-07,PIMS Hospital-Police Foundation,Backward,10,1390,Mehrabad,16:50:20,16:50:40
